id, model_id, name, year_start, year_end, type_id, created_at, udpated_at
7453,2005,1 generation,2004,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7454,2006,1 generation,2001,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7455,2007,1 generation,1997,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7456,2009,[restyling],1993,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7457,2010,1 generation,1998,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7459,2012,1 generation [2th restyling],2009,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7463,2016,1 generation,2004,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7464,2017,1 generation,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7468,2035,1 generation,2008,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7470,2038,1 generation,1988,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7471,2039,1 generation,2000,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7473,2051,21251 [restyling],1982,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7475,2053,1 generation,1991,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7477,2074,1 generation [2th restyling],1982,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7478,2079,1 generation,1998,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7479,2080,1 generation,1997,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7480,2082,1 generation,1997,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7482,2087,1 generation,2011,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7484,2092,1 generation,2009,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7485,2114,1 generation,1992,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7486,2115,1 generation [2th restyling],2000,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7487,2115,1 generation [restyling],1997,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7488,2147,TN50 [restyling],2008,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7490,2147,WD22,1999,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7491,2149,3 generation,1986,1990,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7492,2152,1 generation [restyling],2011,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7494,2155,BXD20,1995,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7495,2163,1 generation,2008,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7496,2177,2 generation,2000,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7497,2177,1 generation,1994,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7499,2191,2 generation,1994,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7500,2201,1 generation,2008,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7501,2207,1 generation,2010,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7502,2213,1 generation,2002,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7503,2218,1 generation [restyling],2003,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7504,2240,1 generation,1986,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7508,2319,E71/E72,2009,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7524,2287,1 generation,2014,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7527,2379,1 generation,2011,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7528,2257,1 generation,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7530,2239,1 generation,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7534,2280,C190 [restyling],2017,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7537,2277,1 generation,2011,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7539,2278,1 generation,2011,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7543,2268,1 generation,2015,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7544,2267,1 generation,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7551,5811,1 generation,2010,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7552,19280,1 generation [2th restyling],NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7561,19346,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7562,19077,1 generation,2014,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7569,18963,W166,2015,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7571,18965,W166/C292,2015,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7578,19143,1 generation,2018,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7580,19140,C150,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7582,19208,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7583,19209,1 generation,2015,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7588,19305,1 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7591,19396,1 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7593,19406,1 generation,2015,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7598,19570,1 generation,1992,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7600,19707,1 generation,2015,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7618,19691,4M,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7620,19708,1 generation,2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7621,19690,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7622,19689,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7624,19692,1 generation,2017,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7628,19693,1 generation,2014,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7636,19701,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7638,19700,1 generation,2015,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7640,19743,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7646,19737,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7647,19736,1 generation [2th restyling],1958,1960,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7648,19735,1 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7649,19734,1 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7651,19732,1 generation,1962,1973,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7653,19730,1 generation [restyling],1967,1971,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7666,19715,1 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7670,2,1 generation,1993,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7671,3,1 generation,1998,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7672,6,1 generation,2006,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7673,8,I Restyling [restyling],2015,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7674,8,1 generation,2012,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7676,12,1 generation,1990,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7679,16,1 generation,2002,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7680,17,1 generation,1996,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7681,20,1 generation,2009,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7682,50,2 generation,2017,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7684,52,1 generation,1991,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7686,55,1 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7688,57,1 generation,1990,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7692,81,8Z,1999,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7694,85,8T,2007,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7695,87,A4/C4,1994,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7696,90,8G7/B4,1992,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7698,96,85,1980,1991,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7700,97,1 generation,2007,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7707,108,B5/8D,1997,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7708,110,C4,1994,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7709,113,8R,2012,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7710,114,8N,1998,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7711,115,1 generation,1988,1994,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7721,135,1 generation,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7722,136,2 generation [restyling],2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7723,137,1 generation,1993,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7727,150,I01,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7728,151,I12,2013,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7729,154,F26,2014,2018,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7730,157,E30/Z,1988,1991,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7732,158,E36/7,1995,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7733,160,E52,1999,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7735,176,1 generation,2011,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7736,179,1 generation,2002,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7740,187,1 generation,2007,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7742,192,1 generation,2006,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7745,197,1 generation,2001,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7746,201,1 generation,2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7748,203,1 generation,2008,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7750,204,1 generation,2005,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7751,205,1 generation,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7752,206,1 generation,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7753,207,1 generation [restyling],2005,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7758,212,1 generation,2011,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7759,215,1 generation,1987,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7761,216,1 generation,2012,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7762,217,1 generation,2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7763,218,1 generation,1993,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7764,219,1 generation,1994,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7765,222,1 generation,2006,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7766,224,2 generation,2002,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7768,231,1 generation,2003,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7771,234,1 generation,1985,1987,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7772,236,1 generation,2005,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7773,237,Seven,1998,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7775,239,1 generation,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7776,240,1 generation,2011,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7777,241,1 generation,2013,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7778,244,1 generation,2005,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7780,247,1 generation,2006,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7781,248,3 generation,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7782,250,2 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7783,251,1 generation,2011,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7784,252,1 generation,2007,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7785,254,1 generation,2006,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7786,258,1 generation,1999,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7788,260,2 generation,1995,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7789,263,1 generation,1988,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7790,271,1 generation [3th restyling],1987,1989,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7791,272,1 generation [2th restyling],2011,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7792,273,1 generation [3th restyling],1983,1986,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7793,274,1 generation,1980,1985,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7794,275,2 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7795,277,2 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7798,279,1 generation,1987,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7802,280,C1 [3th restyling],1960,1962,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7803,285,1 generation,2004,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7804,287,1 generation,2005,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7807,291,1 generation,2005,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7808,292,4 generation,2006,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7809,293,1 generation,1989,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7811,298,2 generation [restyling],1991,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7812,299,1 generation [restyling],2003,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7814,303,1 generation,2010,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7815,304,1 generation,1997,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7816,305,1 generation,2004,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7817,307,2 generation,2010,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7819,310,1 generation,2003,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7821,314,2 generation [restyling],2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7822,320,1 generation,1998,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7823,321,1 generation,2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7824,322,1 generation,1995,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7830,334,2 generation,2016,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7831,335,1 generation,2001,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7835,343,1 generation,1993,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7836,345,5 generation,1979,1991,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7840,350,1 generation,2007,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7841,351,2 generation,2012,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7842,353,1 generation [restyling],2008,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7845,358,1 generation [restyling],2008,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7846,360,1 generation,2001,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7847,361,1 generation,2004,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7849,364,1 generation,2010,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7850,365,1 generation,2010,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7851,366,1 generation,2012,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7853,368,1 generation [restyling],1997,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7858,376,1 generation [restyling],2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7860,378,1 generation,1989,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7864,383,1 generation,2012,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7866,387,SupeRNova,2000,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7867,389,1 generation,2003,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7868,391,1 generation,2005,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7869,392,1 generation,2006,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7870,393,1 generation,1994,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7871,394,W124,1998,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7872,396,KLEJ [restyling],1993,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7873,397,1 generation,2003,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7874,398,1 generation,2007,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7878,405,1 generation,1997,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7879,406,1 generation [restyling],2005,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7880,408,FJ,1999,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7881,411,1 generation [restyling],1996,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7883,413,KLAU,2000,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7884,414,1 generation [restyling],2004,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7885,415,KLY3,1991,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7886,416,1 generation,2006,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7888,424,2 generation,2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7892,432,1 generation,2005,2011,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7895,436,1 generation,2006,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7896,439,L70,1985,1990,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7897,441,1 generation,2000,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7900,445,2 generation [restyling],2007,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7901,446,1 generation,2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7902,447,1 generation [restyling],2000,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7904,449,2 generation,2007,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7905,451,1 generation,2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7907,453,1 generation,2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7909,454,1 generation,2000,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7919,479,1 generation,2007,,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7920,480,1 generation [restyling],2007,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7921,481,1 generation,2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7922,483,1 generation,2007,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7923,484,1 generation,2007,,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7924,485,1 generation,2005,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7928,489,1 generation,2006,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7930,495,1 generation,1984,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7932,500,1 generation [restyling],2008,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7934,501,1 generation,2003,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7935,502,4 generation,1990,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7936,504,1 generation,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7938,506,2 generation,1994,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7939,508,1 generation,1990,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7940,509,1 generation,1988,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7941,510,1 generation,1990,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7943,515,1 generation,2007,2013,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7949,522,1 generation,1988,1992,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7951,524,1 generation,1989,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7952,525,1 generation,1992,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7953,535,1 generation,2005,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7955,537,1 generation,2010,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7956,538,1 generation,2012,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7964,555,2 generation,2014,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7965,555,1 generation,2008,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7966,556,1 generation,2002,2004,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7967,557,1 generation,2012,2017,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7969,559,1 generation,1987,1992,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7972,562,1 generation,2011,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7973,563,1 generation,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7975,565,F512 M,1994,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7977,567,1 generation,1972,1977,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7984,575,1 generation,2012,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7985,576,2 generation,2005,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7988,578,1 generation,2002,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7990,581,1 generation,1995,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7991,583,1 generation,1991,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7992,584,1 generation,1993,2000,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7994,589,345,2011,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7995,590,1 generation,2003,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
7996,591,1 generation,2006,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8000,600,1 generation [restyling],2009,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8003,602,1 generation [2th restyling],2004,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8008,611,2 generation,1986,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8009,612,1 generation,1994,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8011,619,9 generation,1998,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8013,622,2 generation,2013,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8017,626,3 generation,1980,1986,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8018,628,1 generation,1999,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8020,630,1 generation,1990,1995,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8023,639,1 generation,2005,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8024,641,1 generation [restyling],2005,2012,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8025,641,1 generation,2002,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8026,645,1 generation,2004,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8035,656,1 generation,1997,2001,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8042,669,2 generation,1999,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8053,692,1 generation,1989,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8054,693,1 generation,1990,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8057,703,9 generation,1995,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8063,726,1 generation [restyling],2004,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8064,727,1 generation [restyling],2006,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8065,728,1 generation,2006,2015,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8066,729,1 generation,2005,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8067,730,1 generation,2006,2007,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8069,732,1 generation,2010,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8070,733,1 generation,2013,2016,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8071,734,2 generation,1991,1999,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8072,735,1 generation,1984,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8075,743,1 generation,2001,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8076,744,2 generation,1998,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8077,745,2 generation,1998,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8078,746,3 generation,2001,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8081,752,B,2001,2019,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8082,754,1 generation [restyling],2008,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8083,755,CE,1993,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8084,755,CB,1989,1993,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8086,756,1 generation,1999,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8088,758,1 generation,1998,2002,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8094,761,4 generation,1987,1996,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8095,761,3 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8096,761,1 generation,NULL,NULL,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8098,766,2 generation,2007,2010,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8099,769,1 generation [restyling],2006,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8100,771,1 generation [restyling],2006,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8101,771,1 generation,2004,2006,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8102,776,1 generation [restyling],2011,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8105,784,2 generation,1997,1998,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8108,787,1 generation [restyling],2004,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8109,787,1 generation,2001,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8110,788,2 generation,2001,2005,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8112,797,1 generation,1993,1997,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8113,798,1 generation [restyling],2008,2014,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8114,798,1 generation,2006,2008,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8115,800,AP2,2004,2009,1,2019-07-15 15:01:16,2019-07-15 15:01:16
8116,800,AP1,1999,2003,1,2019-07-15 15:01:16,2019-07-15 15:01:16
